CustomerID,FullName,Age,City,JoinDate,Churn,OrderID,OrderDate,ShipMode,ProductID,ProductName,Category,Price,Cost,Quantity,Discount,Days_Since_Last_Order,Total_Orders
1042,Customer_3012,53,Aswan,07-10-2023,0,11632,07-10-2023,Same Day,104,Product_104,Home Appliances,50.45,24.7,1,,359,7
1422,Customer_3013,48,Alexandria,02/18/2023,1,10499,02/18/2023,Same Day,146,Product_146,Clothing,1047.39,448.75,1,0.1,683,1
1176,Customer_3014,39,Luxor,03/20/2021,1,10457,03/20/2021,Same Day,131,Product_131,Home Appliances,1162.17,508.92,2,,496,5
1528,Customer_3015,29,Cairo,08-09-2022,1,13769,08-09-2022,Express,149,Product_149,Home Appliances,354.39,160.96,3,0.1,846,2
1965,  Customer_3016  ,20,Aswan,03-03-2021,0,13613,03-03-2021,Standard,134,Product_134,Home Appliances,759.95,350.41,1,,838,2
1197,Customer_3017,42,Alexandria,11/12/2021,0,10114,11/12/2021,Same Day,142,Product_142,Elec,179.46,84.83,3,0.1,623,6
1609,Customer_3018,30,Luxor,09/12/2021,0,10752,09/12/2021,Express,135,Product_135,Electronics,1132.79,,3,,351,5
1841,Customer_3019,11,Cairo,01-02-2020,0,10768,01-02-2020,Express,139,Product_139,Clothing,1278.81,686.36,4,0.05,403,4
1852,Customer_3020,20,Alexandria,03/09/2021,1,12494,03/09/2021,Standard,139,Product_139,Clothing,206.87,114.37,1,,379,5
1021,Customer_3021,64,Cairo,24-01-2021,0,12400,24-01-2021,Same Day,133,Product_133,Sports,1233.87,,4,,908,6
2135,CUSTOMER_3022,30,Aswan,28-08-2020,0,12672,28-08-2020,Same Day,108,Product_108,Clothing,1168.78,785.64,5,,511,3
2080,Customer_3023,56,Cairo,09/07/2022,0,11870,09/07/2022,Express,132,Product_132,Electronics,553.02,312.98,5,,847,2
2089,Customer_3024,34,Giza,05/11/2021,0,12588,05/11/2021,Same Day,133,Product_133,Clothing,1050.92,668.64,4,,751,4
1841,Customer_3025,58,Mansoura,25-11-2023,0,10321,25-11-2023,Standard,108,Product_108,Clothing,50.07,,5,,403,4
1097,Customer_3026,57,Giza,22-05-2023,0,13530,22-05-2023,Same Day,146,Product_146,Home Appliances,1401.11,629.02,4,,590,4
2167,Customer_3027,27,Aswan,12/12/2023,0,11972,12/12/2023,Standard,114,Product_114,Clothing,848.06,448.08,2,0.05,367,5
1434,Customer_3028,10,Aswan,22-02-2021,0,10225,22-02-2021,Express,134,Product_134,Sports,949.49,503.19,3,,792,6
1636,  Customer_3029  ,11,Cairo,23-03-2022,1,13827,23-03-2022,Standard,108,Product_108,Home Appliances,1013.76,513.31,2,,798,3
2109,customer_3030,27,Luxor,05/05/2021,0,10360,05/05/2021,Standard,142,Product_142,Electronics,863.99,347.9,1,,622,5
1587,Customer_3031,68,Alexandria,04-02-2023,0,11554,04-02-2023,Standard,107,Product_107,Sports,1292.31,833.27,2,,427,8
1343,  Customer_3032  ,33,Mansoura,10/20/2021,0,10833,10/20/2021,Standard,113,Product_113,Elec,934.07,404.89,2,0.2,595,2
2317,  Customer_3033  ,42,Alexandria,08/02/2021,1,10111,08/02/2021,Express,121,Product_121,Sports,1366.25,954.52,5,,799,4
1570,Customer_3034,59,Luxor,02/18/2022,0,10211,02/18/2022,Standard,147,Product_147,Home Appliances,894.38,565.15,4,,803,3
1610,Customer_3035,41,Aswan,08/12/2022,1,11256,08/12/2022,Express,132,Product_132,Sports,298.13,171.13,1,,873,2
1242,Customer_3036,41,Mansoura,28-12-2022,0,10947,28-12-2022,Same Day,111,Product_111,Sports,1374.67,613.63,5,,735,2
1560,Customer_3037,49,Giza,08/21/2023,0,10158,08/21/2023,Same Day,114,Product_114,Clothing,1038.36,575.89,1,,386,6
1959,Customer_3038,44,Aswan,01/05/2022,0,12619,01/05/2022,Same Day,111,Product_111,Electronics,1063.9,508.9,3,,657,3
1031,Customer_3039,38,Aswan,23-09-2021,1,11908,23-09-2021,Same Day,102,Product_102,Home Appliances,1478.95,703.53,4,,1196,3
1390,customer_3040,29,Cairo,19-06-2021,0,11347,19-06-2021,Express,134,Product_134,Sports,159.04,103.19,5,,559,5
1276,Customer_3041,41,Luxor,06-01-2022,0,13164,06-01-2022,Express,144,Product_144,Electronics,671.46,,2,,391,8
1531,Customer_3042,56,Cairo,11/16/2022,0,11271,11/16/2022,Same Day,147,Product_147,Electronics,396.69,212.32,3,,452,4
2177,Customer_3043,66,Cairo,15-10-2022,0,12717,15-10-2022,Standard,117,Product_117,Clothing,964.12,,2,,666,6
1382,Customer_3044,44,Alexandria,12-08-2022,0,13212,12-08-2022,Same Day,114,Product_114,Elec,1219.88,520.08,1,0.2,780,4
2091,Customer_3045,51,Aswan,07/20/2020,1,10910,07/20/2020,Same Day,125,Product_125,Home Appliances,1451.15,839.32,3,0.2,1360,3
1883,Customer_3046,44,Luxor,19-01-2024,0,13070,19-01-2024,Same Day,148,Product_148,Clothing,709.16,406.68,5,0.1,348,5
1213,Customer_3047,38,Cairo,19-08-2022,0,12451,19-08-2022,Express,127,Product_127,Sports,1190.02,627.81,2,0.1,610,4
1375,Customer_3048,47,Giza,10/17/2021,0,13803,10/17/2021,Same Day,108,Product_108,Home Appliances,1379.72,895.35,2,,465,3
1743,Customer_3049,57,Mansoura,02/20/2021,1,10403,02/20/2021,Same Day,117,Product_117,Home Appliances,1040.82,710.74,1,,969,5
1212,Customer_3050,26,Luxor,29-01-2022,0,11841,29-01-2022,Same Day,105,Product_105,Home Appliances,401.96,216.9,1,,712,4
1078,Customer_3051,18,Alexandria,02-10-2021,1,12648,02-10-2021,Express,112,Product_112,Clothing,931.39,500.01,4,,1187,3
1627,Customer_3052,32,Luxor,04/27/2022,0,11690,04/27/2022,Same Day,138,Product_138,Electronics,1456.43,801.94,4,0.1,729,5
1603,Customer_3053,43,Aswan,04/03/2020,1,13485,04/03/2020,Same Day,118,Product_118,Home Appliances,1481.95,914.27,1,,836,4
1781,Customer_3054,53,Alexandria,26-02-2023,1,11463,26-02-2023,Standard,126,Product_126,Electronics,981.42,589.26,4,,675,1
2404,Customer_3055,25,Mansoura,29-03-2021,0,11256,29-03-2021,Same Day,131,Product_131,Electronics,1336.13,623.77,2,,782,4
2000,Customer_3056,2,Giza,25-10-2020,1,10192,25-10-2020,Express,137,Product_137,Home Appliances,340.51,142.73,1,,593,3
1679,Customer_3057,32,Cairo,02/03/2020,1,11122,02/03/2020,Standard,106,Product_106,Electronics,406.81,278.57,3,,570,3
1057,customer_3058,37,Luxor,18-06-2021,1,11974,18-06-2021,Same Day,141,Product_141,Clothing,1431.69,684.81,1,,993,3
2049,customer_3059,22,Alexandria,02/07/2023,0,13184,02/07/2023,Express,115,Product_115,Clothing,246.09,145.58,5,0.2,414,4
1880,Customer_3060,28,Mansoura,04/11/2023,0,11642,04/11/2023,Standard,142,Product_142,Sports,327.1,212.13,5,,598,10
1446,Customer_3061,53,Cairo,01-04-2023,0,13607,01-04-2023,Express,149,Product_149,Electronics,659.8,323.36,1,,641,3
1065,Customer_3062,41,Mansoura,01/14/2024,1,13352,01/14/2024,Standard,126,Product_126,Electronics,904.9,534.46,3,,353,2
2277,CUSTOMER_3063,45,Giza,05/05/2022,0,10999,05/05/2022,Express,112,Product_112,Sports,925.53,400.17,1,,476,5
2067,Customer_3064,34,Cairo,27-08-2021,1,11739,27-08-2021,Standard,141,Product_141,Clothing,473.37,327.09,3,,1223,5
2120,Customer_3065,28,Cairo,08-11-2020,1,10522,08-11-2020,Same Day,147,Product_147,Sports,1384.89,578.12,2,,518,4
2011,Customer_3066,34,Cairo,02/05/2021,1,10349,02/05/2021,Same Day,114,Product_114,Sports,1376.89,731.75,2,,1348,5
1226,customer_3067,47,Alexandria,11/06/2021,0,12363,11/06/2021,Same Day,101,Product_101,Sports,618.5,347.01,3,,776,6
1773,CUSTOMER_3068,17,Cairo,16-04-2021,0,11740,16-04-2021,Same Day,117,Product_117,Electronics,679.72,433.08,4,,504,3
1678,Customer_3069,64,Mansoura,02/16/2022,1,12990,02/16/2022,Standard,133,Product_133,Elec,1068.62,466.28,2,,881,2
2459,Customer_3070,48,Alexandria,03/12/2023,0,11944,03/12/2023,Standard,129,Product_129,elect,1011.34,538.28,5,0.1,661,6
1600,Customer_3071,31,Cairo,05/18/2021,1,13571,05/18/2021,Standard,145,Product_145,Electronics,604.33,296.07,1,,1115,4
1378,Customer_3072,52,Mansoura,10/19/2022,1,11560,10/19/2022,Standard,131,Product_131,Home Appliances,650.65,321.16,4,,805,3
2201,Customer_3073,58,Mansoura,02/01/2023,0,12960,02/01/2023,Standard,108,Product_108,Sports,554.66,,5,0.1,341,7
2450,Customer_3074,-10,Luxor,02-09-2023,0,10651,02-09-2023,Standard,130,Product_130,Sports,391.31,157.17,1,,487,4
1708,Customer_3075,36,Mansoura,11/03/2023,0,10634,11/03/2023,Same Day,113,Product_113,elect,714.3,446.24,5,,425,6
1306,Customer_3076,62,Aswan,22-11-2021,0,13058,22-11-2021,Standard,116,Product_116,Clothing,1045.33,672.27,4,,581,4
1778,Customer_3077,71,Giza,11-06-2021,1,13507,11-06-2021,Express,102,Product_102,Home Appliances,1125.85,754.78,3,0.1,1039,5
1503,Customer_3078,40,Cairo,09/27/2022,1,13594,09/27/2022,Express,145,Product_145,Home Appliances,1179.37,693.55,1,0.1,827,5
1267,  Customer_3079  ,22,Cairo,21-01-2024,0,11801,21-01-2024,Express,118,Product_118,Clothing,593.36,296.7,5,,346,5
1007,Customer_3080,32,Cairo,07-08-2023,0,10592,07-08-2023,Standard,135,Product_135,Electronics,1158.72,612.0,5,,513,3
1507,Customer_3081,55,Mansoura,10/01/2022,0,12491,10/01/2022,Same Day,145,Product_145,Home Appliances,59.45,41.08,4,,349,4
1475,Customer_3082,24,Mansoura,01-08-2022,0,13893,01-08-2022,Express,119,Product_119,Home Appliances,741.72,492.77,4,0.2,366,7
2320,CUSTOMER_3083,36,Cairo,12/10/2020,1,12668,12/10/2020,Standard,113,Product_113,Sports,1201.16,647.49,4,,1168,2
1163,Customer_3084,44,Aswan,09-02-2024,0,11231,09-02-2024,Standard,104,Product_104,Sports,963.56,658.03,3,0.1,327,4
1484,CUSTOMER_3085,26,Alexandria,12/22/2021,0,13902,12/22/2021,Same Day,119,Product_119,Electronics,737.39,477.01,2,,440,8
2095,Customer_3086,56,Alexandria,12/12/2020,0,10755,12/12/2020,Standard,125,Product_125,Electronics,984.73,660.09,5,,598,3
1566,Customer_3087,50,Giza,13-10-2020,0,11299,13-10-2020,Standard,138,Product_138,Sports,1365.07,825.72,3,,383,3
1904,Customer_3088,70,Luxor,15-01-2024,0,10496,15-01-2024,Express,131,Product_131,Sports,871.25,572.67,5,0.05,352,3
1558,  Customer_3089  ,51,Giza,01/24/2023,0,10772,01/24/2023,Express,136,Product_136,Sports,1209.69,807.5,3,,519,7
1237,Customer_3090,25,Cairo,09/27/2022,0,13368,09/27/2022,Express,104,Product_104,Clothing,1472.08,629.47,1,,803,3
2127,Customer_3091,47,Cairo,11-01-2021,0,12421,11-01-2021,Express,139,Product_139,Home Appliances,1073.07,739.95,2,,674,6
2233,Customer_3092,54,Cairo,15-01-2023,0,11598,15-01-2023,Express,107,Product_107,Electronics,881.32,440.73,5,,335,4
1553,Customer_3093,55,Luxor,07-08-2023,0,10183,07-08-2023,Standard,116,Product_116,Elec,104.35,55.51,4,0.05,352,5
1827,Customer_3094,28,Mansoura,30-04-2020,0,10031,30-04-2020,Standard,148,Product_148,Clothing,592.99,378.07,2,,518,6
1467,Customer_3095,26,Luxor,12/09/2022,0,10282,12/09/2022,Same Day,105,Product_105,Sports,869.89,521.47,5,,416,2
2477,CUSTOMER_3096,22,Giza,10-03-2020,1,10835,10-03-2020,Express,147,Product_147,Home Appliances,1205.95,805.48,1,,1200,2
2291,Customer_3097,64,Mansoura,01-06-2020,0,12920,01-06-2020,Express,123,Product_123,Sports,685.25,356.45,5,,586,6
1385,CUSTOMER_3098,49,Mansoura,30-09-2023,0,11455,30-09-2023,Express,136,Product_136,Elec,1442.08,738.33,5,0.05,378,6
1774,Customer_3099,27,Giza,09-04-2020,1,13590,09-04-2020,Express,132,Product_132,Clothing,444.1,181.86,5,,1241,2
1847,Customer_3100,41,Mansoura,14-01-2020,0,10685,14-01-2020,Express,124,Product_124,Home Appliances,1129.62,608.66,2,0.05,1198,4
1386,  Customer_3101  ,38,Alexandria,04/24/2022,0,10461,04/24/2022,Standard,125,Product_125,Home Appliances,657.6,405.88,5,,721,7
1876,customer_3102,25,Giza,08-10-2020,0,10870,08-10-2020,Standard,145,Product_145,Home Appliances,754.68,370.06,4,,428,5
1258,Customer_3103,40,Giza,07/15/2023,0,13031,07/15/2023,Express,128,Product_128,Home Appliances,1213.63,653.93,3,,536,3
1282,Customer_3104,42,Alexandria,18-04-2021,0,10367,18-04-2021,Standard,119,Product_119,Clothing,479.51,223.37,4,0.2,404,5
1039,CUSTOMER_3105,68,Luxor,05/19/2020,0,12705,05/19/2020,Express,107,Product_107,Electronics,190.38,120.29,1,,531,5
1485,Customer_3106,30,Luxor,12/19/2023,0,13323,12/19/2023,Same Day,144,Product_144,Home Appliances,804.37,336.35,2,,379,1
1928,Customer_3107,14,Luxor,11/05/2020,0,10165,11/05/2020,Express,141,Product_141,Home Appliances,816.75,499.54,3,0.05,381,6
1219,Customer_3108,24,Mansoura,01/19/2020,1,13686,01/19/2020,Same Day,117,Product_117,Electronics,1205.89,619.44,2,0.2,1216,3
2152,Customer_3109,26,Alexandria,23-03-2021,0,13047,23-03-2021,Same Day,102,Product_102,Sports,1454.06,599.77,2,,442,6
2014,Customer_3110,33,Giza,11/01/2022,0,11728,11/01/2022,Express,116,Product_116,Home Appliances,130.19,85.41,5,,434,8
2023,CUSTOMER_3111,24,Giza,07/22/2022,0,13600,07/22/2022,Express,139,Product_139,Home Appliances,907.95,496.03,4,,599,3
1612,Customer_3112,52,Giza,02/03/2022,0,10601,02/03/2022,Express,118,Product_118,Sports,1037.85,601.74,3,,521,7
1927,CUSTOMER_3113,23,Mansoura,05/03/2020,1,13442,05/03/2020,Express,139,Product_139,Electronics,1479.41,916.66,5,,1013,3
1687,Customer_3114,40,Mansoura,19-06-2023,0,13669,19-06-2023,Standard,101,Product_101,Elec,1416.76,845.13,3,0.2,562,5
1612,Customer_3115,70,Aswan,07/30/2023,0,13174,07/30/2023,Standard,103,Product_103,Home Appliances,1083.05,670.69,4,,521,7
1259,  Customer_3116  ,48,Luxor,27-09-2023,1,12641,27-09-2023,Same Day,121,Product_121,Electronics,806.59,507.09,5,,462,2
1989,Customer_3117,46,Aswan,06/16/2023,0,12173,06/16/2023,Express,130,Product_130,Sports,284.21,163.92,3,0.1,565,7
1965,CUSTOMER_3118,67,Aswan,16-09-2022,0,10037,16-09-2022,Standard,111,Product_111,Clothing,607.06,309.41,5,,838,2
1365,Customer_3119,58,Mansoura,12-09-2023,0,10347,12-09-2023,Standard,122,Product_122,Sports,898.43,424.91,2,,477,3
1543,Customer_3120,48,Luxor,26-09-2022,0,11236,26-09-2022,Standard,147,Product_147,Sports,1101.54,738.99,1,0.1,402,3
1648,Customer_3121,35,Luxor,02/02/2020,0,13390,02/02/2020,Same Day,125,Product_125,Clothing,971.33,671.17,3,0.2,504,4
1813,  Customer_3122  ,39,Giza,14-01-2020,0,12021,14-01-2020,Standard,103,Product_103,Sports,1085.48,550.66,4,,395,5
2039,Customer_3123,38,Mansoura,12/25/2022,0,12784,12/25/2022,Express,130,Product_130,Home Appliances,672.27,291.56,3,,738,4
2152,Customer_3124,33,Luxor,03-02-2023,0,10733,03-02-2023,Standard,124,Product_124,Home Appliances,1105.06,515.8,1,,442,6
1574,Customer_3125,43,Aswan,04/22/2022,0,10425,04/22/2022,Express,145,Product_145,Electronics,258.42,155.36,3,,762,6
2132,CUSTOMER_3126,45,Alexandria,01/25/2020,0,11270,01/25/2020,Standard,136,Product_136,Electronics,285.75,129.12,3,,999,7
2012,  Customer_3127  ,21,Alexandria,02/04/2020,0,10647,02/04/2020,Express,123,Product_123,Sports,286.11,181.4,3,,682,5
1669,  Customer_3128  ,64,Mansoura,20-12-2022,0,12333,20-12-2022,Same Day,108,Product_108,Home Appliances,1341.75,908.24,4,0.05,431,4
1268,Customer_3129,46,Giza,01/19/2024,0,13302,01/19/2024,Standard,104,Product_104,Home Appliances,160.25,110.43,1,0.05,348,2
2185,Customer_3130,36,Giza,16-07-2021,1,10319,16-07-2021,Standard,139,Product_139,Clothing,1212.19,488.27,1,0.1,882,3
2283,Customer_3131,43,Luxor,01/02/2023,0,10511,01/02/2023,Same Day,143,Product_143,Elec,388.68,,4,,327,6
1923,Customer_3132,53,Mansoura,08/10/2021,1,13592,08/10/2021,Same Day,131,Product_131,Home Appliances,729.22,453.62,3,,438,3
2125,Customer_3133,17,Alexandria,05-02-2020,0,12272,05-02-2020,Same Day,129,Product_129,Sports,1378.14,586.01,3,0.1,549,7
1246,customer_3134,38,Aswan,25-10-2022,1,12553,25-10-2022,Express,136,Product_136,Home Appliances,899.61,471.91,1,0.05,497,4
1130,CUSTOMER_3135,22,Luxor,11/30/2023,0,13896,11/30/2023,Express,113,Product_113,Electronics,354.67,216.35,3,0.1,398,4
1352,Customer_3136,79,Aswan,10/12/2023,1,13178,10/12/2023,Standard,141,Product_141,Sports,461.93,317.35,2,0.2,447,4
1195,Customer_3137,42,Luxor,05/31/2022,0,11722,05/31/2022,Express,109,Product_109,Elec,1384.65,622.04,3,0.1,413,4
1929,Customer_3138,22,Cairo,01/02/2021,0,11756,01/02/2021,Standard,121,Product_121,Home Appliances,669.36,293.39,3,,502,5
2405,Customer_3139,93,Aswan,07-08-2020,0,13678,07-08-2020,Same Day,103,Product_103,Home Appliances,901.13,488.15,5,,692,6
2021,Customer_3140,150,Mansoura,07/16/2020,0,13778,07/16/2020,Standard,125,Product_125,Home Appliances,716.9,,1,,457,4
1644,Customer_3141,36,Aswan,09-12-2022,0,11777,09-12-2022,Same Day,125,Product_125,Electronics,598.74,413.98,1,,754,3
1226,  Customer_3142  ,37,Aswan,10/31/2020,0,12789,10/31/2020,Same Day,112,Product_112,Sports,373.75,175.05,2,,776,6
1700,customer_3143,27,Luxor,08-05-2021,0,13402,08-05-2021,Standard,129,Product_129,Home Appliances,1044.98,518.11,2,0.05,384,3
2499,customer_3144,43,Alexandria,28-01-2021,0,13076,28-01-2021,Express,111,Product_111,Home Appliances,1091.45,733.9,2,,440,4
1264,Customer_3145,6,Cairo,23-06-2023,1,13934,23-06-2023,Express,111,Product_111,Home Appliances,448.58,278.32,1,0.05,558,3
2395,  Customer_3146  ,56,Aswan,12/14/2022,0,12515,12/14/2022,Standard,149,Product_149,Clothing,1194.07,825.93,5,,749,2
2457,Customer_3147,23,Alexandria,05/31/2021,1,11539,05/31/2021,Express,126,Product_126,Clothing,1289.08,861.03,5,,890,2
1645,Customer_3148,33,Giza,26-12-2021,0,13847,26-12-2021,Same Day,114,Product_114,Sports,1384.98,643.36,4,0.1,344,7
1210,Customer_3149,51,Cairo,07/01/2021,0,10937,07/01/2021,Same Day,116,Product_116,Electronics,283.76,178.18,1,,505,3
2400,Customer_3150,36,Cairo,03/23/2022,1,10764,03/23/2022,Express,110,Product_110,Home Appliances,490.69,203.43,4,,762,5
2418,Customer_3151,37,Luxor,10-06-2020,1,12210,10-06-2020,Express,131,Product_131,Home Appliances,1297.51,837.35,3,,1339,3
2473,Customer_3152,24,Aswan,02/03/2022,0,10652,02/03/2022,Same Day,131,Product_131,Electronics,337.88,196.13,2,0.1,391,7
1942,customer_3153,71,Giza,04/11/2022,0,12948,04/11/2022,Standard,136,Product_136,Electronics,55.03,37.8,4,0.1,523,5
2387,  Customer_3154  ,47,Luxor,29-07-2022,1,12855,29-07-2022,Express,110,Product_110,Sports,1312.7,903.15,4,0.2,887,6
1456,Customer_3155,23,Mansoura,03/03/2023,0,13602,03/03/2023,Express,126,Product_126,Electronics,523.35,217.32,1,0.1,400,6
1724,Customer_3156,42,Alexandria,05/13/2021,0,12129,05/13/2021,Standard,120,Product_120,Home Appliances,651.02,291.76,2,0.05,760,4
2249,Customer_3157,22,Alexandria,28-11-2023,0,10480,28-11-2023,Same Day,144,Product_144,Sports,697.18,380.15,2,,328,6
1981,Customer_3158,65,Luxor,04/07/2021,0,13964,04/07/2021,Standard,109,Product_109,Clothing,1280.0,849.73,5,,413,4
2154,Customer_3159,42,Alexandria,06-09-2021,1,10515,06-09-2021,Standard,115,Product_115,Sports,539.94,347.9,4,,1123,4
1587,Customer_3160,25,Aswan,11/01/2023,0,11663,11/01/2023,Standard,109,Product_109,Sports,1343.81,926.3,5,,427,8
1475,Customer_3161,50,Alexandria,06/14/2020,0,10186,06/14/2020,Express,107,Product_107,Sports,944.56,552.97,4,0.05,366,7
1985,  Customer_3162  ,35,Aswan,08/31/2023,0,10145,08/31/2023,Same Day,126,Product_126,Electronics,814.57,388.52,1,,332,3
2300,Customer_3163,20,Mansoura,08/23/2023,1,11005,08/23/2023,Same Day,124,Product_124,Home Appliances,522.14,212.79,1,,497,5
1155,Customer_3164,45,Giza,03/05/2020,0,10151,03/05/2020,Express,112,Product_112,Electronics,403.38,188.33,3,,426,5
2241,Customer_3165,45,Cairo,07/10/2020,0,11386,07/10/2020,Standard,120,Product_120,Home Appliances,954.88,575.39,4,,478,5
1189,CUSTOMER_3166,57,Luxor,04/10/2022,0,10092,04/10/2022,Express,114,Product_114,Electronics,698.0,473.16,4,,580,6
2440,Customer_3167,40,Luxor,15-02-2022,0,13102,15-02-2022,Standard,122,Product_122,Sports,1370.25,680.02,2,,453,4
1980,Customer_3168,41,Aswan,11-02-2022,1,11849,11-02-2022,Standard,116,Product_116,Home Appliances,762.88,,2,0.05,1055,4
1545,CUSTOMER_3169,42,Mansoura,02/05/2023,0,12587,02/05/2023,Standard,129,Product_129,Electronics,792.1,410.68,5,,696,6
1040,CUSTOMER_3170,63,Mansoura,01-09-2022,0,12696,01-09-2022,Standard,132,Product_132,Sports,654.25,322.21,3,0.2,451,6
1306,customer_3171,35,Cairo,04/24/2020,0,10601,04/24/2020,Express,119,Product_119,Clothing,1194.43,660.11,1,,581,4
1942,CUSTOMER_3172,47,Giza,07/28/2023,0,10048,07/28/2023,Standard,135,Product_135,Electronics,666.02,354.78,4,,523,5
1337,Customer_3173,49,Luxor,20-01-2020,0,11902,20-01-2020,Express,143,Product_143,Electronics,440.55,296.99,5,,352,8
2337,Customer_3174,45,Aswan,12/10/2023,0,13329,12/10/2023,Standard,132,Product_132,Clothing,1299.94,702.59,3,,388,7
2098,Customer_3175,34,Mansoura,16-12-2020,0,13589,16-12-2020,Express,120,Product_120,Electronics,915.4,442.32,2,,469,6
1952,Customer_3176,-5,Luxor,18-06-2020,1,12588,18-06-2020,Same Day,140,Product_140,Clothing,907.69,592.51,3,,1658,1
1278,  Customer_3177  ,38,Aswan,10/20/2022,1,13481,10/20/2022,Express,120,Product_120,Home Appliances,935.69,654.63,5,,804,3
2199,Customer_3178,69,Alexandria,07-06-2022,0,12203,07-06-2022,Same Day,108,Product_108,Clothing,1092.32,649.33,1,0.1,726,3
1895,Customer_3179,33,Luxor,13-08-2023,0,10774,13-08-2023,Express,135,Product_135,Sports,503.95,239.45,2,,507,3
1272,Customer_3180,26,Giza,11/09/2021,1,10545,11/09/2021,Same Day,142,Product_142,Clothing,99.07,46.73,2,,814,4
1836,  Customer_3181  ,39,Aswan,04-03-2023,0,11463,04-03-2023,Express,113,Product_113,Home Appliances,1225.36,511.36,1,,475,6
1619,Customer_3182,38,Giza,07/14/2020,0,11260,07/14/2020,Standard,141,Product_141,Clothing,236.91,100.26,2,,478,7
1861,Customer_3183,42,Luxor,12/17/2022,0,10649,12/17/2022,Same Day,106,Product_106,Clothing,1096.64,739.68,5,,746,3
1930,Customer_3184,33,Alexandria,03/28/2020,0,13439,03/28/2020,Standard,147,Product_147,Home Appliances,169.36,72.65,2,0.1,576,3
1288,Customer_3185,41,Giza,04/15/2021,0,13048,04/15/2021,Same Day,116,Product_116,Electronics,594.2,324.02,4,,593,6
1723,Customer_3186,41,Mansoura,08-03-2021,1,12023,08-03-2021,Standard,105,Product_105,Electronics,141.39,86.17,3,0.2,1367,2
